0	file:/C:/Users/chq-anyac/miniconda/myTAToM/data/austen-bronte-split/Austen_Emma0000.txt	0.002955082742316785	0.16843971631205673	5.91016548463357E-4	0.10224586288416075	0.005319148936170213	0.0644208037825059	0.04314420803782506	0.005319148936170213	5.91016548463357E-4	0.33156028368794327	0.1495271867612293	5.91016548463357E-4	0.028959810874704492	5.91016548463357E-4	5.91016548463357E-4	0.014775413711583925	5.91016548463357E-4	0.005319148936170213	5.91016548463357E-4	0.07387706855791962
1	file:/C:/Users/chq-anyac/miniconda/myTAToM/data/austen-bronte-split/Austen_Emma0001.txt	7.78816199376947E-4	0.29049844236760125	7.78816199376947E-4	0.2749221183800623	0.010124610591900311	0.053738317757009345	0.15654205607476634	7.78816199376947E-4	0.003894080996884735	0.14719626168224298	0.04127725856697819	7.78816199376947E-4	0.003894080996884735	7.78816199376947E-4	7.78816199376947E-4	7.78816199376947E-4	7.78816199376947E-4	7.78816199376947E-4	7.78816199376947E-4	0.010124610591900311
2	file:/C:/Users/chq-anyac/miniconda/myTAToM/data/austen-bronte-split/Austen_Emma0002.txt	0.009232954545454546	0.2450284090909091	0.006392045454545455	0.32173295454545453	7.102272727272727E-4	0.037642045454545456	0.009232954545454546	7.102272727272727E-4	7.102272727272727E-4	0.19389204545454544	0.12286931818181818	7.102272727272727E-4	0.020596590909090908	7.102272727272727E-4	0.012073863636363636	7.102272727272727E-4	7.102272727272727E-4	7.102272727272727E-4	0.014914772727272728	7.102272727272727E-4
3	file:/C:/Users/chq-anyac/miniconda/myTAToM/data/austen-bronte-split/Austen_Emma0003.txt	0.007946210268948655	0.1815403422982885	0.005501222493887531	0.0715158924205379	0.005501222493887531	0.06907090464547677	0.0323960880195599	6.112469437652812E-4	6.112469437652812E-4	0.3746943765281174	0.12530562347188265	6.112469437652812E-4	0.003056234718826406	0.022616136919315404	6.112469437652812E-4	6.112469437652812E-4	6.112469437652812E-4	6.112469437652812E-4	6.112469437652812E-4	0.09596577017114914
4	file:/C:/Users/chq-anyac/miniconda/myTAToM/data/austen-bronte-split/Austen_Emma0004.txt	6.053268765133172E-4	0.23547215496368037	6.053268765133172E-4	0.20883777239709442	0.007869249394673124	0.13619854721549637	0.022397094430992737	0.003026634382566586	6.053268765133172E-4	0.2330508474576271	0.07566585956416465	6.053268765133172E-4	0.029661016949152543	6.053268765133172E-4	6.053268765133172E-4	0.01513317191283293	6.053268765133172E-4	0.007869249394673124	6.053268765133172E-4	0.019975786924939468
5	file:/C:/Users/chq-anyac/miniconda/myTAToM/data/austen-bronte-split/Austen_Emma0005.txt	5.555555555555556E-4	0.13833333333333334	5.555555555555556E-4	0.20277777777777778	0.03833333333333333	0.002777777777777778	0.08944444444444444	0.03166666666666667	5.555555555555556E-4	0.20277777777777778	0.09166666666666666	5.555555555555556E-4	0.09166666666666666	0.029444444444444443	0.002777777777777778	0.051666666666666666	5.555555555555556E-4	5.555555555555556E-4	5.555555555555556E-4	0.02277777777777778
6	file:/C:/Users/chq-anyac/miniconda/myTAToM/data/austen-bronte-split/Austen_Emma0006.txt	0.012836185819070905	0.2720048899755501	6.112469437652812E-4	0.20599022004889975	6.112469437652812E-4	6.112469437652812E-4	0.08863080684596578	0.0323960880195599	6.112469437652812E-4	0.23288508557457213	0.09352078239608802	6.112469437652812E-4	0.012836185819070905	0.007946210268948655	6.112469437652812E-4	0.020171149144254278	0.003056234718826406	6.112469437652812E-4	6.112469437652812E-4	0.012836185819070905
7	file:/C:/Users/chq-anyac/miniconda/myTAToM/data/austen-bronte-split/Austen_Emma0007.txt	7.886435331230284E-4	0.23738170347003154	7.886435331230284E-4	0.306782334384858	0.01971608832807571	0.013406940063091483	0.0859621451104101	0.007097791798107256	0.003943217665615142	0.14589905362776026	0.026025236593059938	7.886435331230284E-4	0.007097791798107256	7.886435331230284E-4	0.007097791798107256	0.07018927444794952	7.886435331230284E-4	7.886435331230284E-4	7.886435331230284E-4	0.0638801261829653
8	file:/C:/Users/chq-anyac/miniconda/myTAToM/data/austen-bronte-split/Austen_Emma0008.txt	0.009339080459770116	0.2650862068965517	0.01221264367816092	0.19899425287356323	0.009339080459770116	7.183908045977011E-4	0.08405172413793104	0.02658045977011494	7.183908045977011E-4	0.15301724137931033	0.08117816091954023	7.183908045977011E-4	0.13864942528735633	7.183908045977011E-4	0.00646551724137931	7.183908045977011E-4	7.183908045977011E-4	7.183908045977011E-4	0.009339080459770116	7.183908045977011E-4
9	file:/C:/Users/chq-anyac/miniconda/myTAToM/data/austen-bronte-split/Austen_Emma0009.txt	6.830601092896175E-4	0.27117486338797814	0.0034153005464480873	0.15915300546448088	6.830601092896175E-4	0.0471311475409836	6.830601092896175E-4	0.0034153005464480873	6.830601092896175E-4	0.23292349726775957	0.13183060109289618	6.830601092896175E-4	0.08265027322404371	0.025273224043715847	6.830601092896175E-4	0.025273224043715847	6.830601092896175E-4	6.830601092896175E-4	0.0034153005464480873	0.008879781420765027
10	file:/C:/Users/chq-anyac/miniconda/myTAToM/data/austen-bronte-split/Austen_Emma0010.txt	0.008855585831062671	0.20776566757493187	0.0034059945504087193	0.18051771117166213	0.008855585831062671	0.011580381471389645	0.008855585831062671	6.811989100817438E-4	6.811989100817438E-4	0.22411444141689374	0.194141689373297	0.0034059945504087193	0.09059945504087194	0.0388283378746594	0.0034059945504087193	6.811989100817438E-4	6.811989100817438E-4	6.811989100817438E-4	6.811989100817438E-4	0.011580381471389645
